datetime	Q_Res_R	Q_Res_S
2017-06-28	7.339375239726027	8.80972580169178
2017-06-29	7.56752627826087	8.89336724304
2017-06-30	7.56752627826087	8.89336724304
2017-07-01	7.653005946428571	9.000351554823215
2017-07-02	7.985415097656251	9.361899589126953
2017-07-03	8.266487780172413	9.604754385989224
2017-07-04	8.376065731414869	9.817605757278178
2017-07-05	8.355441788617886	9.857008374804877
2017-07-06	8.481632523364487	9.659005759573208
2017-07-07	9.42620874125874	10.410077538076923
2017-07-08	10.287300384615385	11.113443145244757
2017-07-09	10.218624370629371	11.512558831405595
2017-07-10	10.331514195804198	11.86074079105944
2017-07-11	10.119167111913358	12.183382886823104
2017-07-12	10.285355676855893	13.10510811665939
2017-07-13	10.4779693877551	14.015133007188776
2017-07-14	10.4779693877551	14.015133007188776
2017-07-15	10.4779693877551	14.015133007188776
2017-07-16	10.4779693877551	14.015133007188776
2017-07-17	10.4779693877551	14.015133007188776
2017-07-18	10.4779693877551	14.015133007188776
2017-07-19	9.916860849056603	13.160089549797172
2017-07-20	8.72136023076923	11.275069042903848
2017-07-21	7.477622653061223	9.21335853417007
2017-07-22	6.320149761904761	7.177492079397959
2017-07-23	5.586436632653062	5.366003625632653
2017-07-24	4.6044770408163265	4.001399090989795
2017-07-25	4.3263378547854785	3.4531405232310224
2017-07-26	4.269438888888889	3.3528331680854695
2017-07-27	4.148752556390977	3.2805650667894732
2017-07-28	4.271738769574944	3.429028675536913
2017-07-29	4.116932363636363	3.333721031
2017-07-30	4.06716182320442	3.3500947838618784
2017-07-31	4.203563265651438	3.515390331492385
2017-08-01	4.248252081377153	3.546826318762129
2017-08-02	4.2507384477611945	3.5744433346208955
2017-08-03	4.349386417910448	3.6512180511716417
2017-08-04	4.611113338301044	3.864801712548435
2017-08-05	4.508849463487333	3.8254287582354696
2017-08-06	4.303175722801789	3.6869560896095384
2017-08-07	4.266973278688525	3.6497869558241436
2017-08-08	4.275428435171386	3.691360124585693
2017-08-09	4.235941043219076	3.7311144309180326
2017-08-10	4.256790998509688	3.82468981071684
2017-08-11	4.1063061044776115	3.7370884305208953
2017-08-12	4.1103061791044775	3.746416598264179
2017-08-13	4.114075934230193	3.7683096346008975
2017-08-14	3.973102272047833	3.682440091702541
2017-08-15	3.9237968712574847	3.745531687011976
2017-08-16	3.89865633233533	3.7496077008622746
2017-08-17	3.8128352283464566	3.7363334838283464
2017-08-18	3.6774536910569107	3.8206634574699185
2017-08-19	3.7292142528735632	4.362694369607553
2017-08-20	3.8932152052545157	4.870287320013136
2017-08-21	4.131378357963876	5.682739194013137
2017-08-22	4.337315484400657	6.668554219589491
2017-08-23	4.6522831527093595	7.934496676128077
2017-08-24	4.782787963875205	8.56866868663711
2017-08-25	4.804550803278689	8.636974514221311
2017-08-26	4.975567294520548	9.07010563292637
2017-08-27	5.09633573556797	9.52911007006704
2017-08-28	5.225371472392638	10.053342767995911
2017-08-29	5.222007451403888	10.261339081885529
2017-08-30	5.242884806034483	10.33128575811638
2017-08-31	5.318015774647886	10.354807141760563
2017-09-01	5.349825764023211	10.41975978676209
2017-09-02	5.235715277246654	9.942094215179733
2017-09-03	5.288513059273422	9.954431945399618
2017-09-04	5.091303957934991	9.235768882323136
2017-09-05	5.072789980879541	8.491411517537285
2017-09-06	4.889696673040152	7.188971514713193
2017-09-07	4.956379426386233	6.595047438650096
2017-09-08	5.37396724665392	6.987538143332696
2017-09-09	5.658000765027323	7.222883829690346
2017-09-10	5.879208190954773	7.435289818067003
2017-09-11	6.177829255813953	7.647645174641859
2017-09-12	6.637996354166667	7.991786943156251
2017-09-13	6.951608333333333	8.345670874799065
2017-09-14	7.172526221498371	8.380653569478827
2017-09-15	7.426940423452769	8.273031799568404
2017-09-16	7.851882312703583	8.557652272583063
2017-09-17	8.47032990228013	8.915999530794789
2017-09-18	9.568869120521173	9.744858940602606
2017-09-19	10.805602475570034	10.282789085537457
2017-09-20	11.812024918566774	10.78258638663355
2017-09-21	12.544874315960913	11.122081959698695
2017-09-22	12.950057394136808	11.214049691519543
2017-09-23	13.093988762214982	11.072172837876222
2017-09-24	13.445108892508143	11.047922349960912
2017-09-25	13.539553501628665	10.982019625271986
2017-09-26	13.667929511400652	10.788390100271988
2017-09-27	13.917663850931676	10.648415717391305
2017-09-28	14.194722514880953	10.527347207159226
2017-09-29	15.012450639880951	10.593901885488096
2017-09-30	15.853891145833334	10.645682168885417
2017-10-01	16.26494961309524	10.359771932944941
2017-10-02	16.178412827380953	9.817710659403273
2017-10-03	15.68535761904762	9.428873807947918
2017-10-04	15.458730446428572	9.293521490180058
2017-10-05	15.301667261904763	9.35641256971131
2017-10-06	15.199279330357141	9.392454232529762
2017-10-07	15.370069717261904	9.620298339537204
2017-10-08	15.315030074404763	9.633894223568452
2017-10-09	15.141519330357141	9.599384151772322
2017-10-10	14.890162217261905	9.643703337931548
2017-10-11	14.66591742559524	9.643464594355654
2017-10-12	14.509399092261905	9.709490857291668
2017-10-13	14.017067544642858	9.753534093824404
2017-10-14	13.276582455357143	9.585747291273808
2017-10-15	12.48273431547619	9.471659351994047
2017-10-16	12.467873928571429	10.448984137936012
2017-10-17	12.47755949404762	11.141964667918154
2017-10-18	12.265686026785716	11.320482413324404
2017-10-19	12.005444732142857	11.103543139309524
2017-10-20	11.762084791666666	10.894459603461309
2017-10-21	11.531163005952381	10.634081686212799
2017-10-22	11.07292675595238	10.466998387683034
2017-10-23	10.827830401785715	10.250022848822917
2017-10-24	10.527142172619047	10.150202678816964
2017-10-25	10.047216056547619	10.086554299534228
2017-10-26	9.470657619047618	10.01216182222619
2017-10-27	8.880536904761906	9.892087605741072
2017-10-28	8.485525178571427	9.676781460636906
2017-10-29	8.333031086309523	9.668574036572917
2017-10-30	7.545406458333334	8.651504227770834
2017-10-31	6.726811175595238	7.607404742918155
2017-11-01	6.271031696428572	7.252169394380952
2017-11-02	6.447139747023809	7.613718260889882
2017-11-03	6.318024169329074	7.639832518274762
2017-11-04	6.0647238235294125	7.661896696885813
2017-11-05	6.096413471698113	7.68510346044717
2017-11-06	6.1817459336099585	7.860382408919087
2017-11-07	6.312715622119815	7.937639086917051
2017-11-08	7.105366334951456	8.516389127958739
2017-11-09	7.636928689320388	8.288021606604369
2017-11-10	8.21192199029126	8.509062276201456
2017-11-11	8.709825873786409	8.883075181633494
2017-11-12	9.27724531553398	8.901086076866505
2017-11-13	9.38108599514563	8.828393790237865
2017-11-14	10.335552766990293	9.683078655817962
2017-11-15	11.427685800970876	10.375519604203882
2017-11-16	11.449364368932038	9.905449319674757
2017-11-17	10.90944805251641	9.387038747776804
2017-11-18	10.90944805251641	9.387038747776804
2017-11-19	10.90944805251641	9.387038747776804
2017-11-20	10.90944805251641	9.387038747776804
2017-11-21	10.90944805251641	9.387038747776804
2017-11-22	10.482350487238978	8.889040638712295
2017-11-23	10.486067545691904	9.171836648720626
2017-11-24	10.364218358208955	8.93384853039403
2017-11-25	10.317800731707315	8.929604686376308
2017-11-26	10.324308284518828	9.149490481991633
2017-11-27	11.446721832460732	9.779577212628274
2017-11-28	11.182893636363636	8.993735163125875
2017-11-29	9.210038842105263	6.912137515789475
2017-11-30	6.234351914893619	4.935164375489362
2017-12-01		
2017-12-02		
2017-12-03		
2017-12-04		
2017-12-05		
2017-12-06		
2017-12-07		
2017-12-08		
2017-12-09		
2017-12-10		
2017-12-11		
2017-12-12		
2017-12-13		
2017-12-14		
2017-12-15		
2017-12-16		
2017-12-17		
2017-12-18		
2017-12-19	10.093057659574466	11.492540021957446
2017-12-20	10.782328842105263	12.623810566463158
2017-12-21	9.796488601398604	13.110334509482518
2017-12-22	9.135314031413612	13.666694006455497
2017-12-23	9.60804953586498	13.54162209535021
2017-12-24	9.890772596491228	13.287304205757893
2017-12-25	9.918553433333333	13.282442431520002
2017-12-26	10.075743365079367	13.266338745019045
2017-12-27	10.031591790633609	13.182561533578513
2017-12-28	10.426291435523115	13.476102409800488
2017-12-29	11.06647577342048	13.647687995211328
2017-12-30	11.78078244575937	14.416411196887573
2017-12-31	12.221836216216218	14.66713134681081
2018-01-01	12.232725157545605	14.522246495764513
2018-01-02	12.223571556291391	14.414463645226823
2018-01-03	12.026275877483444	14.285044594456954
2018-01-04	12.191910663349917	14.16655222327529
2018-01-05	12.408747396351574	14.062050818567164
2018-01-06	12.216043062913908	14.077180673859273
2018-01-07	12.180492255389717	14.251696107820898
2018-01-08	12.22895264984227	14.283796363440063
2018-01-09	12.226092068965517	14.405968230488755
2018-01-10	12.546956846846847	14.9754704601021
2018-01-11	12.30445042042042	15.006104460063064
2018-01-12	11.599234144144145	14.672954268567569
2018-01-13	10.812251186186186	14.040853756
2018-01-14	10.365603783783783	14.066617173228229
2018-01-15	10.418747447447448	14.64806677063213
2018-01-16	10.691250142630746	15.323083091445326
2018-01-17	10.894870269814502	15.89373475901349
2018-01-18	11.374623013468014	16.365957192289564
2018-01-19	11.771628260869566	16.577045374222607
2018-01-20	12.00834878787879	16.87419455567803
2018-01-21	12.125361517671518	17.132852052702702
2018-01-22	12.108698620689657	17.427348655471263
2018-01-23	12.060318708010337	17.65860148472868
2018-01-24	11.75960244117647	17.243009193794116
2018-01-25	12.041219691780821	17.42744050745548
2018-01-26	13.079522909836065	18.791311296471306
2018-01-27	14.398928163265305	20.21034291167857
2018-01-28	15.604018175675677	21.03331996052027
2018-01-29	16.807868400000004	21.090291828199994
2018-01-30	16.004783218390806	19.611556730528736
2018-01-31	16.196830779220782	17.781073221376623
2018-02-01	16.788270344827588	16.654099699862066
2018-02-02		
2018-02-03		
2018-02-04		
2018-02-05	9.237258666666667	14.093664749866665
2018-02-06	8.010224864864863	11.223680789378378
2018-02-07	7.131646031746032	8.670986288523808
2018-02-08	8.333713636363635	9.940952510863637
2018-02-09	8.965157960526316	10.354060920223684
2018-02-10	9.52356185	10.613182284415
2018-02-11	9.58071564516129	10.315874663254032
2018-02-12	9.49240962585034	10.355276745727892
2018-02-13	9.24375543859649	10.154824559400584
2018-02-14	9.373014846153845	10.05983268558718
2018-02-15	9.22799594965675	9.894745717697939
2018-02-16	8.896165567010309	9.48248222398763
2018-02-17	8.634960487804879	9.33132059781238
2018-02-18	8.458632185886403	9.25969686511876
2018-02-19	8.249329690553745	8.903369556003257
2018-02-20	8.05093634375	8.623449514729687
2018-02-21	7.934886646525679	8.51960988286556
2018-02-22	7.603376470588235	8.067223382260934
2018-02-23	7.390372526158446	7.7870950953064275
2018-02-24	6.985321420029894	7.343897491406576
2018-02-25	6.645304275037369	7.039038807394618
2018-02-26	6.365778360655738	6.670346520700447
2018-02-27	6.156963636363637	6.433746466943369
2018-02-28	5.805573710879285	6.170207349113264
2018-03-01	5.715555491071429	5.93608630952381
2018-03-02	5.719362261904761	5.893690476190477
2018-03-03	5.771576338461538	5.788938461538462
2018-03-04	5.713443953488372	5.575614617940199
2018-03-05	5.686482400722022	5.520451263537906
2018-03-06	5.850202899628252	5.615167286245353
2018-03-07	6.005586863905325	5.687297830374754
2018-03-08	6.376184673469388	6.127122448979592
2018-03-09	6.464289224489796	6.102714285714286
2018-03-10	6.6452732377049175	6.324508196721311
2018-03-11	6.878502561475409	6.4025
2018-03-12	7.358285409836066	6.5757377049180326
2018-03-13	7.759737090163934	6.612540983606557
2018-03-14	7.988768934426229	6.724959016393442
2018-03-15	7.975705368852459	6.852397540983606
2018-03-16	8.032916864754098	7.062459016393442
2018-03-17	7.935676176470588	7.064862745098039
2018-03-18	7.737470519713263	6.937473118279571
2018-03-19	7.540128910891089	6.783267326732673
2018-03-20	7.355151511254019	6.640900321543409
2018-03-21	7.163701316998469	6.520689127105666
2018-03-22	6.932730059701493	6.203373134328358
2018-03-23	6.77932980597015	6.255686567164179
2018-03-24	6.697420758928572	6.307068452380953
2018-03-25	6.642265178571429	6.401636904761904
2018-03-26	6.366414851190476	6.3375297619047615
2018-03-27	6.106080699404761	6.321696428571429
2018-03-28	5.963675328125	6.25096875
2018-03-29	5.921997356902358	6.242087542087543
2018-03-30	5.870298534798534	6.151611721611721
2018-03-31	5.787439277108433	6.074979919678715
2018-04-01	5.804069022222223	6.127355555555557
2018-04-02	5.870700223880597	6.263084577114428
2018-04-03	5.966122005649718	6.437683615819209
2018-04-04	6.073137287581699	6.65718954248366
2018-04-05	6.032137364341085	6.837984496124031
2018-04-06	6.032296428571428	6.665714285714286
2018-04-07	5.937319012345679	6.200061728395062
2018-04-08	5.625093684210526	5.886403508771932
2018-04-09	5.333612121212121	5.708939393939393
2018-04-10	5.587404444444444	5.540555555555555
2018-04-11	8.505485	9.44
2018-04-12		
2018-04-13		
